date,tile,ID_PARCEL,ndvi_mean,ndvi_median,px_count,cloud_scene
2023-03-16,31TDJ,5680106,0.31271670081398706,0.30522823333740234,44,0.000619
2023-03-16,31TDJ,10539001,0.20479353268941244,0.20511001348495483,9,0.000619
2023-03-16,31TDJ,5681879,0.2542167154947917,0.2823472023010254,150,0.000619
2023-03-16,31TDJ,5682249,0.3932538330554962,0.3915780782699585,8,0.000619
2023-03-16,31TDJ,5683366,0.37589006423950194,0.375519335269928,15,0.000619
2023-03-16,31TDJ,5685376,0.10461348475831928,0.10005927830934525,132,0.000619
2023-03-16,31TDJ,7957362,0.264598743092747,0.26868659257888794,1698,0.000619
2023-03-16,31TDJ,5687037,0.10242657721797123,0.08497127145528793,79,0.000619
2023-03-16,31TDJ,5687385,0.288283109664917,0.29452502727508545,18,0.000619
2023-03-16,31TDJ,5687746,0.2646793761810699,0.22795496881008148,77,0.000619
2023-03-16,31TDJ,10539021,0.38996446543726426,0.40639421343803406,232,0.000619
2023-03-16,31TDJ,5689169,0.36943311504289217,0.35904157161712646,255,0.000619
2023-03-16,31TDJ,10539024,0.3025600187408908,0.2899186611175537,1458,0.000619
2023-03-16,31TDJ,5691013,0.22680940628051757,0.20500053465366364,10,0.000619
2023-03-16,31TDJ,3421324,0.16069931983947755,0.16333329677581787,10,0.000619
2023-03-16,31TDJ,5692665,0.2706397663463246,0.2634539306163788,44,0.000619
2023-03-16,31TDJ,5693074,0.2860726628984724,0.2947058081626892,14,0.000619
2023-03-16,31TDJ,4750622,0.2702435255050659,0.26585501432418823,96,0.000619
2023-03-16,31TDJ,5425824,0.33540972796353424,0.3241085708141327,11,0.000619
2023-03-16,31TDJ,5705705,0.3429635221307928,0.3427925407886505,22,0.000619
2023-03-16,31TDJ,5706598,0.40757436970718036,0.4233883321285248,262,0.000619
2023-03-16,31TDJ,5706653,0.190166970094045,0.18734268844127655,3,0.000619
2023-03-16,31TDJ,5706881,0.18559561423885013,0.18490245938301086,103,0.000619
2023-03-16,31TDJ,5709585,0.22297698331166463,0.22228549420833588,166,0.000619
2023-03-16,31TDJ,5711346,0.25265416392573603,0.25195300579071045,54,0.000619
2023-03-16,31TDJ,5184282,0.24705545176630433,0.24783861637115479,115,0.000619
2023-03-16,31TDJ,5713646,0.24158050119876862,0.25892317295074463,8,0.000619
2023-03-16,31TDJ,5714603,0.25197798706764396,0.2463987022638321,86,0.000619
2023-03-16,31TDJ,5714832,0.5714637243700593,0.6319414973258972,253,0.000619
2023-03-16,31TDJ,5717016,0.233774589769768,0.23483780026435852,33,0.000619
2023-03-16,31TDJ,5717144,0.22219472053723457,0.2265481948852539,234,0.000619
2023-03-16,31TDJ,5717475,0.2529735218394886,0.24783752858638763,165,0.000619
2023-03-16,31TDJ,5719492,0.2772128398601825,0.2821996510028839,52,0.000619
2023-03-16,31TDJ,6844950,0.2546567789713542,0.24562233686447144,75,0.000619
2023-03-16,31TDJ,5724860,0.2134246411530868,0.19349005818367004,23,0.000619
2023-03-16,31TDJ,5725411,0.2389100840393926,0.24063800275325775,355,0.000619
2023-03-16,31TDJ,5726150,0.2216913946743669,0.20924422144889832,87,0.000619
2023-03-16,31TDJ,5726788,0.18988342034189323,0.17586404085159302,38,0.000619
2023-03-16,31TDJ,5727558,0.2989574841090611,0.3012259304523468,7,0.000619
2023-03-16,31TDJ,10539124,0.3378363274908685,0.3333156704902649,154,0.000619
2023-03-16,31TDJ,5731963,0.3862935543060303,0.3939012289047241,80,0.000619
2023-03-16,31TDJ,9733587,0.4174817005793254,0.4187277555465698,6,0.000619
2023-03-16,31TDJ,5738576,0.21002691321902806,0.21993255615234375,9,0.000619
2023-03-16,31TDJ,5738906,0.3408915346319025,0.32155707478523254,11,0.000619
2023-03-16,31TDJ,5741456,0.250305858411287,0.2557445466518402,190,0.000619
2023-03-16,31TDJ,1100831,0.326020261976454,0.32465606927871704,90,0.000619
2023-03-16,31TDJ,5744760,0.359878915255187,0.3561137318611145,122,0.000619
2023-03-16,31TDJ,5745311,0.1943792685484275,0.19210585951805115,156,0.000619
2023-03-16,31TDJ,5748654,0.18584954738616943,0.1834438145160675,36,0.000619
2023-03-16,31TDJ,5748656,0.43467383230886153,0.44161680340766907,124,0.000619
2023-03-16,31TDJ,5749175,0.39898979057699946,0.40700218081474304,59,0.000619
2023-03-16,31TDJ,5749946,0.10205390427138779,0.08725932240486145,91,0.000619
2023-03-16,31TDJ,10539172,0.31786711877133667,0.3531879186630249,119,0.000619
2023-03-16,31TDJ,3667370,0.5054473170527706,0.515250027179718,216,0.000619
2023-03-16,31TDJ,5751382,0.3847214877605438,0.39256751537323,4,0.000619
2023-03-16,31TDJ,5753718,0.2612549276912914,0.2540716528892517,17,0.000619
2023-03-16,31TDJ,5755311,0.20281135452377214,0.20174263417720795,143,0.000619
2023-03-16,31TDJ,5756371,0.38844867244429654,0.383668452501297,223,0.000619
2023-03-16,31TDJ,5761716,0.2211145987877479,0.20125660300254822,52,0.000619
2023-03-16,31TDJ,9117360,0.2841907403407953,0.27808988094329834,39,0.000619
2023-03-16,31TDJ,5762942,0.17153624882773746,0.16439834237098694,126,0.000619
2023-03-16,31TDJ,5763898,0.2949085831642151,0.32726046442985535,3,0.000619
2023-03-16,31TDJ,5764160,0.3773600260416667,0.3895551264286041,51,0.000619
2023-03-16,31TDJ,5764271,,,0,0.000619
2023-03-16,31TDJ,10539202,0.12037477126488319,0.11175578832626343,104,0.000619
2023-03-16,31TDJ,547686,0.386044184366862,0.3880281448364258,240,0.000619
2023-03-16,31TDJ,317610,0.528240834471333,0.5497505068778992,369,0.000619
2023-03-16,31TDJ,10539208,0.3531794230143229,0.3554621934890747,195,0.000619
2023-03-16,31TDJ,5768680,0.21857643127441406,0.20961470901966095,3,0.000619
2023-03-16,31TDJ,3674041,0.3517170747121175,0.35666534304618835,9,0.000619
2023-03-16,31TDJ,5769129,0.30140485366185504,0.3058285713195801,48,0.000619
2023-03-16,31TDJ,5769313,0.3516151507695516,0.3496491312980652,6,0.000619
2023-03-16,31TDJ,10539219,0.3884606196962554,0.3908056616783142,116,0.000619
2023-03-16,31TDJ,10539220,0.21065430019212805,0.19849374890327454,46,0.000619
2023-03-16,31TDJ,5773415,0.30180551629317437,0.3001824915409088,95,0.000619
2023-03-16,31TDJ,5774290,0.33418597053079047,0.34039223194122314,170,0.000619
2023-03-16,31TDJ,2893811,0.2740765088870202,0.27820709347724915,162,0.000619
2023-03-16,31TDJ,5775307,0.379824649082141,0.3860248029232025,89,0.000619
2023-03-16,31TDJ,10539230,0.43632105509440106,0.4481241703033447,150,0.000619
2023-03-16,31TDJ,5776301,0.27276510941354853,0.2702521085739136,304,0.000619
2023-03-16,31TDJ,5780240,0.40409742480646954,0.4082840383052826,137,0.000619
2023-03-16,31TDJ,10539243,0.381589412689209,0.38340169191360474,11,0.000619
2023-03-16,31TDJ,5785896,0.3716491530146295,0.37991267442703247,361,0.000619
2023-03-16,31TDJ,5786707,0.2343926032893026,0.22831247746944427,781,0.000619
2023-03-16,31TDJ,10539258,0.394528154466973,0.3968254029750824,61,0.000619
2023-03-16,31TDJ,10539261,0.5251563743308738,0.5592550039291382,54,0.000619
2023-03-16,31TDJ,5787441,0.4400402727961201,0.4453178644180298,6334,0.000619
2023-03-16,31TDJ,5789653,0.37523138523101807,0.3660914897918701,16,0.000619
2023-03-16,31TDJ,4407514,0.2501187753554788,0.2469135820865631,389,0.000619
2023-03-16,31TDJ,5790995,0.3781379222869873,0.3641411364078522,5,0.000619
2023-03-16,31TDJ,5790994,0.11180834948274604,0.09825264662504196,241,0.000619
2023-03-16,31TDJ,5793704,0.3518402623195274,0.35044825077056885,51,0.000619
2023-03-16,31TDJ,5794945,0.242560000646682,0.23397380113601685,42,0.000619
2023-03-16,31TDJ,5795452,0.3491438221556978,0.36324167251586914,191,0.000619
2023-03-16,31TDJ,5797157,0.4685094654560089,0.477908194065094,8,0.000619
2023-03-16,31TDJ,5797336,0.1113441284388712,0.09422304481267929,73,0.000619
2023-03-16,31TDJ,5797655,0.20927081108093262,0.20152747631072998,80,0.000619
2023-03-16,31TDJ,5804055,0.3485546016213882,0.3459409475326538,199,0.000619
2023-03-16,31TDJ,5805067,0.2842421355070891,0.25764191150665283,243,0.000619
2023-03-16,31TDJ,7227302,0.41275293259393603,0.4011804163455963,105,0.000619
2023-03-16,31TDJ,5809860,0.19848506551393322,0.20200462639331818,71,0.000619
2023-03-16,31TDJ,5810259,0.3626593026247891,0.34710144996643066,11,0.000619
2023-03-16,31TDJ,5810272,0.20331706030894134,0.201803058385849,59,0.000619
2023-03-16,31TDJ,5811013,0.11567214819101188,0.08916252106428146,52,0.000619
2023-03-16,31TDJ,5813208,0.370142092023577,0.38442733883857727,70,0.000619
2023-03-16,31TDJ,5813601,0.2788919633434665,0.287270724773407,62,0.000619
2023-03-16,31TDJ,10539322,0.3979554468271684,0.40946483612060547,3528,0.000619
2023-03-16,31TDJ,5818982,0.35045433044433594,0.34892943501472473,37,0.000619
2023-03-16,31TDJ,5820702,0.3632876925998264,0.35205695033073425,45,0.000619
2023-03-16,31TDJ,5822732,0.3411301374435425,0.34672755002975464,4,0.000619
2023-03-16,31TDJ,5823846,0.23965351283550262,0.23965351283550262,1,0.000619
2023-03-16,31TDJ,5825606,0.47930992481320406,0.498437762260437,43,0.000619
2023-03-16,31TDJ,5826036,0.34355019078110205,0.34491103887557983,132,0.000619
2023-03-16,31TDJ,5827070,0.24001034823330966,0.24499599635601044,11,0.000619
2023-03-16,31TDJ,5827676,0.485231692974384,0.4748380780220032,13,0.000619
2023-03-16,31TDJ,10539349,0.31034183502197266,0.3174791932106018,9,0.000619
2023-03-16,31TDJ,5828839,0.24764880537986755,0.23104560375213623,4,0.000619
2023-03-16,31TDJ,5829128,0.26598176956176756,0.2659231722354889,15,0.000619
2023-03-16,31TDJ,5830260,0.25053390031008377,0.25605642795562744,97,0.000619
2023-03-16,31TDJ,5834346,0.11373456001281738,0.10075848549604416,50,0.000619
2023-03-16,31TDJ,10539372,0.3836966698322821,0.3876412808895111,218,0.000619
2023-03-16,31TDJ,2033877,0.2721689627872958,0.2710254490375519,482,0.000619
2023-03-16,31TDJ,5195926,0.39311702522688996,0.3949792683124542,2338,0.000619
2023-03-16,31TDJ,5837520,0.21204485495885214,0.21050924062728882,3,0.000619
2023-03-16,31TDJ,5837748,0.3528214522770473,0.35879409313201904,56,0.000619
2023-03-16,31TDJ,5840814,0.1810297849701672,0.1875457912683487,41,0.000619
2023-03-16,31TDJ,1992807,0.4321043130123254,0.4444444477558136,33,0.000619
2023-03-16,31TDJ,4168204,0.2802628503329512,0.2601920962333679,69,0.000619
2023-03-16,31TDJ,2842654,0.22922622003862936,0.22379326820373535,31,0.000619
2023-03-16,31TDJ,10539404,0.3770705461502075,0.3675033152103424,3,0.000619
2023-03-16,31TDJ,2516852,0.26941712697347003,0.26417458057403564,30,0.000619
2023-03-16,31TDJ,5848384,0.1657426460929539,0.1622149795293808,23,0.000619
2023-03-16,31TDJ,10539409,0.38845660190898573,0.39151397347450256,12965,0.000619
2023-03-16,31TDJ,5850182,0.2582191839450743,0.2587394714355469,82,0.000619
2023-03-16,31TDJ,992471,0.31204291752406527,0.31157225370407104,112,0.000619
2023-03-16,31TDJ,463373,0.47536682360100024,0.4740740656852722,33,0.000619
2023-03-16,31TDJ,5853082,0.2995176835493608,0.2905138432979584,55,0.000619
2023-03-16,31TDJ,5853424,0.36882087162562777,0.36425355076789856,14,0.000619
2023-03-16,31TDJ,5853677,0.3789346018145161,0.3806760013103485,465,0.000619
2023-03-16,31TDJ,5853974,0.11132690781041195,0.09668450057506561,38,0.000619
2023-03-16,31TDJ,5856251,0.3530049468531753,0.3465522527694702,66,0.000619
2023-03-16,31TDJ,5856581,0.32243678149055033,0.3201729655265808,544,0.000619
2023-03-16,31TDJ,5857512,0.35031292814038173,0.3531104624271393,273,0.000619
2023-03-16,31TDJ,5858408,,,0,0.000619
2023-03-16,31TDJ,5858723,0.2234663963317871,0.21856234967708588,80,0.000619
2023-03-16,31TDJ,5859808,0.2037215449593284,0.1937485933303833,44,0.000619
2023-03-16,31TDJ,5860753,0.2678677720843621,0.2681564390659332,53,0.000619
2023-03-16,31TDJ,5861773,0.18832814693450928,0.18832814693450928,2,0.000619
2023-03-16,31TDJ,5862631,0.32511493137904574,0.33949702978134155,49,0.000619
2023-03-16,31TDJ,5863277,0.16392463973805874,0.15536251664161682,79,0.000619
2023-03-16,31TDJ,5863343,0.2472536347129128,0.24718372523784637,22,0.000619
2023-03-16,31TDJ,5864848,0.28756237030029297,0.29516616463661194,8,0.000619
2023-03-16,31TDJ,10539446,0.3492669361393626,0.36171650886535645,41,0.000619
2023-03-16,31TDJ,10539450,0.22888770470252404,0.23216688632965088,39,0.000619
2023-03-16,31TDJ,5866209,0.2526042680798864,0.24748682975769043,163,0.000619
2023-03-16,31TDJ,5866364,0.4104914035437242,0.4191882014274597,53,0.000619
2023-03-16,31TDJ,5867504,0.37585207880759725,0.3749181628227234,98,0.000619
2023-03-16,31TDJ,5867848,0.1686132472494374,0.14680232107639313,23,0.000619
2023-03-16,31TDJ,10539457,0.20314505948858746,0.19776536524295807,59,0.000619
2023-03-16,31TDJ,10539459,0.16608299255371095,0.16431686282157898,100,0.000619
2023-03-16,31TDJ,5870069,0.38511920797413796,0.41292804479599,203,0.000619
2023-03-16,31TDJ,3793823,0.4400656819343567,0.4299200475215912,32,0.000619
2023-03-16,31TDJ,6138737,0.4853357835249467,0.4967948794364929,33,0.000619
2023-03-16,31TDJ,5872358,0.33714747428894043,0.3292636275291443,3,0.000619
2023-03-16,31TDJ,10539470,0.4660478973388672,0.46680736541748047,100,0.000619
2023-03-16,31TDJ,10539471,0.42757058577104046,0.4272727370262146,55,0.000619
2023-03-16,31TDJ,2383530,0.42742833676545516,0.4530271291732788,115,0.000619
2023-03-16,31TDJ,5876860,0.317959098815918,0.33084070682525635,50,0.000619
2023-03-16,31TDJ,10539496,0.3189169710332697,0.319754034280777,11,0.000619
2023-03-16,31TDJ,5880629,0.34067087588102923,0.34363728761672974,23,0.000619
2023-03-16,31TDJ,5882871,0.22521783908208212,0.227828711271286,12,0.000619
2023-03-16,31TDJ,4571861,0.24400254051284034,0.24754200875759125,202,0.000619
2023-03-16,31TDJ,5883727,0.16366278158651815,0.1356542557477951,111,0.000619
2023-03-16,31TDJ,10539509,0.32909100676236086,0.3379257917404175,584,0.000619
2023-03-16,31TDJ,5885440,0.2320669202381754,0.21877934038639069,203,0.000619
2023-03-16,31TDJ,5887198,0.2682034373283386,0.2682034373283386,1,0.000619
2023-03-16,31TDJ,2252390,0.33643627166748047,0.3407679796218872,22,0.000619
2023-03-16,31TDJ,5889301,0.22258832377772178,0.21968010067939758,31,0.000619
2023-03-16,31TDJ,10539520,0.37531957086527123,0.3679208755493164,106,0.000619
2023-03-16,31TDJ,5890664,0.19392813046773275,0.17277047038078308,30,0.000619
2023-03-16,31TDJ,5891325,0.27431674533420136,0.26786497235298157,45,0.000619
2023-03-16,31TDJ,5891579,0.2690798242886861,0.260084331035614,96,0.000619
2023-03-16,31TDJ,5894736,0.2651928051097973,0.2586516737937927,74,0.000619
2023-03-16,31TDJ,3069103,0.4279530290244282,0.44120100140571594,69,0.000619
2023-03-16,31TDJ,10539535,0.21263746114877555,0.18604683876037598,26,0.000619
2023-03-16,31TDJ,5896978,0.3479068517684937,0.34882107377052307,5,0.000619
2023-03-16,31TDJ,2433936,0.47031301259994507,0.49586164951324463,64,0.000619
2023-03-16,31TDJ,5897910,0.3690931592668806,0.3715847134590149,35,0.000619
2023-03-16,31TDJ,5898047,0.33291317167736234,0.32855939865112305,21,0.000619
2023-03-16,31TDJ,5899187,0.14729656711701425,0.12797075510025024,62,0.000619
2023-03-16,31TDJ,5899607,0.2532068553723787,0.24823036789894104,456,0.000619
2023-03-16,31TDJ,5900278,0.3898730070694633,0.4073832035064697,115,0.000619
2023-03-16,31TDJ,10539560,0.3848347606347587,0.39357277750968933,1409,0.000619
2023-03-16,31TDJ,5906073,0.14433160424232483,0.14433160424232483,2,0.000619
2023-03-16,31TDJ,5906944,0.2480037337855289,0.24196527898311615,19,0.000619
2023-03-16,31TDJ,5907832,0.17928783098856607,0.1816912144422531,48,0.000619
2023-03-16,31TDJ,10539581,0.3686419537192897,0.3693631887435913,76,0.000619
2023-03-16,31TDJ,10539585,0.15935994784037272,0.15824958682060242,120,0.000619
2023-03-16,31TDJ,5913571,0.19864646593729654,0.18758976459503174,120,0.000619
2023-03-16,31TDJ,3919822,0.2980165567483988,0.29778745770454407,111,0.000619
2023-03-16,31TDJ,10539592,0.27375672080300073,0.27984946966171265,132,0.000619
2023-03-16,31TDJ,10539594,0.39847100299337634,0.40182751417160034,92,0.000619
2023-03-16,31TDJ,5916187,0.28734759489695233,0.2901199162006378,6,0.000619
2023-03-16,31TDJ,10539597,0.5367900266485699,0.5672659873962402,295,0.000619
2023-03-16,31TDJ,1834480,0.3320462703704834,0.32824474573135376,40,0.000619
2023-03-16,31TDJ,5917202,0.27091652199074073,0.2670305371284485,270,0.000619
2023-03-16,31TDJ,5917780,0.30411358980032116,0.29936304688453674,13,0.000619
2023-03-16,31TDJ,5918199,0.13034722464425222,0.11191233992576599,140,0.000619
2023-03-16,31TDJ,10539606,0.320867379506429,0.32389938831329346,24,0.000619
2023-03-16,31TDJ,5919951,0.29458934289437755,0.29302117228507996,108,0.000619
2023-03-16,31TDJ,5920892,0.35890828646146333,0.35998299717903137,39,0.000619
2023-03-16,31TDJ,5921315,0.1486296556433853,0.13588111102581024,49,0.000619
2023-03-16,31TDJ,5922035,0.2687381108601888,0.27871397137641907,24,0.000619
2023-03-16,31TDJ,5923844,0.1504275536661997,0.1484638750553131,382,0.000619
2023-03-16,31TDJ,5924806,0.215430908203125,0.21921700239181519,100,0.000619
2023-03-16,31TDJ,5926957,0.32569281505838243,0.32548701763153076,647,0.000619
2023-03-16,31TDJ,5927856,0.10847020894289017,0.10224629938602448,32,0.000619
2023-03-16,31TDJ,5930029,0.4182647977556501,0.4314700961112976,112,0.000619
2023-03-16,31TDJ,1412214,0.32448625564575195,0.3205999732017517,4,0.000619
2023-03-16,31TDJ,2216845,0.3957759945891624,0.400068998336792,516,0.000619
2023-03-16,31TDJ,10539641,0.28148673010654135,0.2769857347011566,61,0.000619
2023-03-16,31TDJ,5932955,0.26370182815863163,0.26788607239723206,49,0.000619
2023-03-16,31TDJ,10539644,0.14182372641774404,0.1283917874097824,113,0.000619
2023-03-16,31TDJ,5934577,0.18757936358451843,0.1878078579902649,32,0.000619
2023-03-16,31TDJ,5935942,0.26510656822178374,0.26561427116394043,291,0.000619
2023-03-16,31TDJ,5938118,0.19086387829902846,0.1880435347557068,156,0.000619
2023-03-16,31TDJ,5939056,0.351793098449707,0.35064631700515747,50,0.000619
2023-03-16,31TDJ,5940692,0.3989475474638097,0.40013450384140015,51,0.000619
2023-03-16,31TDJ,5940762,0.14500264560475068,0.13096535205841064,102,0.000619
2023-03-16,31TDJ,5942489,0.375809645652771,0.37607112526893616,20,0.000619
2023-03-16,31TDJ,5943173,0.24255699581570095,0.2392817884683609,9,0.000619
2023-03-16,31TDJ,5944683,0.3322546084721883,0.330501914024353,6,0.000619
2023-03-16,31TDJ,10539673,0.2293216586112976,0.2016882747411728,3,0.000619
2023-03-16,31TDJ,5951993,0.3931560516357422,0.3925652503967285,124,0.000619
2023-03-16,31TDJ,5956145,0.4540003140767415,0.4645750820636749,3,0.000619
2023-03-16,31TDJ,5956777,0.3450358541388261,0.33788222074508667,76,0.000619
2023-03-16,31TDJ,5956945,0.4958014768712661,0.53087317943573,102,0.000619
2023-03-16,31TDJ,5957250,0.42611459585336536,0.44931066036224365,312,0.000619
2023-03-16,31TDJ,6208250,0.11659387441781852,0.09860071539878845,39,0.000619
2023-03-16,31TDJ,5959461,0.17653514399672998,0.15540540218353271,33,0.000619
2023-03-16,31TDJ,5959953,0.23832225799560547,0.22921976447105408,128,0.000619
2023-03-16,31TDJ,5960693,0.3596615219116211,0.3474962115287781,25,0.000619
2023-03-16,31TDJ,10539707,0.2875730547474808,0.28729525208473206,521,0.000619
2023-03-16,31TDJ,10539712,0.12978075421045696,0.12128092348575592,126,0.000619
2023-03-16,31TDJ,10539720,0.3897193328678957,0.3999011516571045,171,0.000619
2023-03-16,31TDJ,5967804,0.14405430385044643,0.13661471009254456,70,0.000619
2023-03-16,31TDJ,5968368,0.38934625993695177,0.3911771774291992,285,0.000619
2023-03-16,31TDJ,10539727,0.3931561005421174,0.37309908866882324,312,0.000619
2023-03-16,31TDJ,9756874,0.30716619405660545,0.30366116762161255,111,0.000619
2023-03-16,31TDJ,5969712,0.19389472751442446,0.19011558592319489,109,0.000619
2023-03-16,31TDJ,5970479,0.26629432042439777,0.25465452671051025,54,0.000619
2023-03-16,31TDJ,5974099,0.24038473765055338,0.2442721128463745,3,0.000619
2023-03-16,31TDJ,5974497,0.26548683643341064,0.26548683643341064,2,0.000619
2023-03-16,31TDJ,5974820,0.3846633415606628,0.3922823369503021,893,0.000619
2023-03-16,31TDJ,10539747,0.23859699249267577,0.22348754107952118,25,0.000619
2023-03-16,31TDJ,173344,0.31319846954953623,0.299655556678772,251,0.000619
2023-03-16,31TDJ,5981963,0.43028331938244047,0.4093700647354126,21,0.000619
2023-03-16,31TDJ,5982787,0.19178250256706686,0.19326090812683105,68,0.000619
2023-03-16,31TDJ,5983424,0.298831045627594,0.298831045627594,2,0.000619
2023-03-16,31TDJ,5984290,0.28744105969445183,0.29085153341293335,118,0.000619
2023-03-16,31TDJ,5984410,0.20570737437198036,0.17856696248054504,304,0.000619
2023-03-16,31TDJ,4289249,0.22497201240608455,0.2244427353143692,3211,0.000619
2023-03-16,31TDJ,10539769,0.3617945909500122,0.34160757064819336,3,0.000619
2023-03-16,31TDJ,5986451,0.24453183015187582,0.23256097733974457,6,0.000619
2023-03-16,31TDJ,10539775,0.382244610786438,0.3891463577747345,40,0.000619
2023-03-16,31TDJ,5989054,0.20579885301135836,0.19606612622737885,21,0.000619
2023-03-16,31TDJ,5989215,0.2178427113427056,0.22410786151885986,36,0.000619
2023-03-16,31TDJ,5989412,0.277398685614268,0.27662894129753113,3,0.000619
2023-03-16,31TDJ,1308130,0.3058155059814453,0.3103553056716919,80,0.000619
2023-03-16,31TDJ,5990599,0.27778395016988117,0.26184210181236267,3,0.000619
2023-03-16,31TDJ,10539780,0.5160159678941363,0.5406562089920044,445,0.000619
2023-03-16,31TDJ,5991596,0.23752697477949428,0.23417475819587708,47,0.000619
2023-03-16,31TDJ,5991907,0.3529319763183594,0.34640294313430786,59,0.000619
2023-03-16,31TDJ,5992490,0.35119199752807617,0.3555566370487213,10,0.000619
2023-03-16,31TDJ,5993326,0.269660776311701,0.2711043357849121,22,0.000619
2023-03-16,31TDJ,5993396,0.12676663398742677,0.10355024039745331,80,0.000619
2023-03-16,31TDJ,10539790,0.12977781295776367,0.18004865944385529,15,0.000619
2023-03-16,31TDJ,5995101,0.2913531679095644,0.27826154232025146,66,0.000619
2023-03-16,31TDJ,5995974,0.2099892795085907,0.22350654006004333,16,0.000619
2023-03-16,31TDJ,5996297,0.2776240539550781,0.2858085036277771,150,0.000619
2023-03-16,31TDJ,5996296,0.2965667159469039,0.3010079860687256,54,0.000619
2023-03-16,31TDJ,5996395,0.36722417672475177,0.366262823343277,3,0.000619
2023-03-16,31TDJ,5997111,0.18374315329960414,0.16121935844421387,28,0.000619
2023-03-16,31TDJ,1638996,0.2435875295478607,0.23889969289302826,214,0.000619
2023-03-16,31TDJ,6002425,0.3223290741443634,0.2998083233833313,8,0.000619
2023-03-16,31TDJ,6003536,0.31159940447126117,0.3100143074989319,70,0.000619
2023-03-16,31TDJ,6004003,0.3182171583175659,0.3182171583175659,2,0.000619
2023-03-16,31TDJ,6004393,0.13842989921569823,0.1323140561580658,50,0.000619
2023-03-16,31TDJ,6005620,0.28523031095179113,0.2824023962020874,164,0.000619
2023-03-16,31TDJ,6006822,0.30203100168927116,0.2921265661716461,161,0.000619
2023-03-16,31TDJ,6007052,0.2584825050173782,0.25968489050865173,127,0.000619
2023-03-16,31TDJ,10539820,0.3964261054992676,0.40336906909942627,160,0.000619
2023-03-16,31TDJ,6007881,0.26650528680710567,0.2588450014591217,42,0.000619
2023-03-16,31TDJ,6008178,0.16238051873666268,0.15824578702449799,54,0.000619
2023-03-16,31TDJ,6008224,0.2780574560165405,0.2780574560165405,1,0.000619
2023-03-16,31TDJ,10539821,0.27039064179866684,0.2699221968650818,218,0.000619
2023-03-16,31TDJ,6008502,0.24867684132344015,0.2538745403289795,37,0.000619
2023-03-16,31TDJ,6009977,0.11527850151062012,0.10813246667385101,50,0.000619
2023-03-16,31TDJ,6010045,0.4266277702487245,0.44352829456329346,245,0.000619
2023-03-16,31TDJ,6010464,0.3606852267650848,0.36463797092437744,94,0.000619
2023-03-16,31TDJ,10539833,0.36377143254705074,0.37534111738204956,3467,0.000619
2023-03-16,31TDJ,6013486,0.32416792919761256,0.3208901882171631,76,0.000619
2023-03-16,31TDJ,6016597,0.33464859271871633,0.30945149064064026,464,0.000619
2023-03-16,31TDJ,10539849,0.3627801413064475,0.35670727491378784,182,0.000619
2023-03-16,31TDJ,5968293,0.39648938534864736,0.396554559469223,335,0.000619
2023-03-16,31TDJ,6019241,0.22754071652889252,0.1958872675895691,4,0.000619
2023-03-16,31TDJ,6021369,0.36511021190219456,0.38345277309417725,18,0.000619
2023-03-16,31TDJ,6021994,0.17519753067581742,0.1746489703655243,54,0.000619
2023-03-16,31TDJ,6026244,0.4547372115285773,0.47904378175735474,57,0.000619
2023-03-16,31TDJ,6027343,0.3363569362743481,0.3727073073387146,74,0.000619
2023-03-16,31TDJ,6028180,0.3087291717529297,0.3088313937187195,3,0.000619
2023-03-16,31TDJ,6028582,0.13928974850077025,0.12957355380058289,284,0.000619
2023-03-16,31TDJ,10539871,0.34578695297241213,0.33114877343177795,20,0.000619
2023-03-16,31TDJ,6030351,0.2892310380935669,0.2947648763656616,10,0.000619
2023-03-16,31TDJ,6030513,0.32521867752075195,0.337209016084671,28,0.000619
2023-03-16,31TDJ,6031596,0.19200722376505533,0.18291261792182922,15,0.000619
2023-03-16,31TDJ,10539883,0.38055442810058593,0.3748636841773987,100,0.000619
2023-03-16,31TDJ,10539889,0.29054071933408326,0.2819777727127075,79,0.000619
2023-03-16,31TDJ,6036209,0.2200793289556736,0.21107733249664307,41,0.000619
2023-03-16,31TDJ,6037589,0.47720253467559814,0.47720253467559814,1,0.000619
2023-03-16,31TDJ,6037920,0.3024393916130066,0.30162161588668823,3,0.000619
2023-03-16,31TDJ,10539900,0.45167230100047834,0.4686287045478821,294,0.000619
2023-03-16,31TDJ,10539905,0.26780880861176776,0.263811856508255,813,0.000619
2023-03-16,31TDJ,7974074,0.18750616220327523,0.17868338525295258,91,0.000619
2023-03-16,31TDJ,6042744,0.21341872215270996,0.21100471913814545,4,0.000619
2023-03-16,31TDJ,6043427,0.32081952691078186,0.334646612405777,32,0.000619
2023-03-16,31TDJ,6043591,0.4452067592687774,0.44568973779678345,114,0.000619
2023-03-16,31TDJ,6045369,0.3327480316162109,0.3351688086986542,60,0.000619
2023-03-16,31TDJ,6046287,0.3331854684012277,0.3426717519760132,280,0.000619
2023-03-16,31TDJ,6047308,0.2915606725783575,0.2946772277355194,21,0.000619
2023-03-16,31TDJ,10539926,0.1521823155252557,0.14566686749458313,19,0.000619
2023-03-16,31TDJ,6048723,0.11247536540031433,0.12308649718761444,8,0.000619
2023-03-16,31TDJ,6049138,0.22151750326156616,0.22151750326156616,2,0.000619
2023-03-16,31TDJ,6641157,0.23208481073379517,0.22306397557258606,3,0.000619
